epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,18185.6,0.8437,0.55094,1.10539,0.78768,0.74549,0.7667,0.55472,0.52416,0.83831,0.52694,1.11692,0.002971,0.002971,0.002971
73,18436.7,0.84111,0.54786,1.10263,0.787,0.7467,0.76761,0.55547,0.52512,0.83794,0.52641,1.11655,0.002872,0.002872,0.002872
74,18688.1,0.83857,0.54531,1.10135,0.78858,0.74655,0.76826,0.55648,0.52558,0.83743,0.52573,1.11601,0.002773,0.002773,0.002773
75,18944.4,0.83659,0.54412,1.10213,0.78711,0.74741,0.76864,0.55744,0.52634,0.83692,0.52525,1.11555,0.002674,0.002674,0.002674
76,19196.2,0.8351,0.54234,1.09904,0.78816,0.74777,0.76916,0.55802,0.52697,0.83628,0.52464,1.11504,0.002575,0.002575,0.002575
77,19447.6,0.83535,0.54167,1.09893,0.79085,0.74755,0.77011,0.55809,0.52768,0.83568,0.52406,1.11455,0.002476,0.002476,0.002476
78,19698.7,0.83176,0.53613,1.09871,0.79232,0.74711,0.77021,0.55899,0.52808,0.83519,0.52342,1.1141,0.002377,0.002377,0.002377
79,19949.8,0.83004,0.53779,1.0974,0.79031,0.74913,0.77042,0.55959,0.52876,0.8346,0.52295,1.11361,0.002278,0.002278,0.002278
80,20200.8,0.82815,0.5363,1.09688,0.79251,0.74871,0.77167,0.55968,0.52942,0.83407,0.52234,1.1131,0.002179,0.002179,0.002179
81,20452.3,0.82092,0.52984,1.09213,0.79285,0.74897,0.77204,0.56056,0.52982,0.83343,0.5218,1.11267,0.00208,0.00208,0.00208
82,20703.5,0.82076,0.52873,1.09022,0.79372,0.74988,0.77277,0.56117,0.53046,0.83288,0.52134,1.11228,0.001981,0.001981,0.001981
83,20954.7,0.82059,0.52923,1.09231,0.79443,0.75037,0.77357,0.56192,0.53116,0.83237,0.52097,1.11185,0.001882,0.001882,0.001882
84,21206.2,0.8163,0.52585,1.08918,0.79545,0.75053,0.77413,0.56312,0.53212,0.83181,0.52048,1.11144,0.001783,0.001783,0.001783
85,21457.3,0.81309,0.52277,1.0875,0.79698,0.75044,0.77531,0.56374,0.53304,0.83137,0.51992,1.11109,0.001684,0.001684,0.001684
86,21708.5,0.8111,0.51981,1.0866,0.7958,0.75142,0.77582,0.5643,0.53397,0.83086,0.51942,1.11067,0.001585,0.001585,0.001585
87,21959.6,0.81057,0.51843,1.08492,0.79595,0.75205,0.77682,0.56484,0.53431,0.83036,0.51908,1.11033,0.001486,0.001486,0.001486
88,22211,0.80641,0.51656,1.08302,0.79551,0.75322,0.77713,0.56577,0.53497,0.82993,0.51867,1.10991,0.001387,0.001387,0.001387
89,22463,0.80169,0.51276,1.07782,0.79602,0.75272,0.77745,0.56659,0.53554,0.82934,0.51831,1.1094,0.001288,0.001288,0.001288
90,22715.2,0.80233,0.51167,1.08063,0.79639,0.75382,0.7783,0.56704,0.53604,0.82892,0.51784,1.10899,0.001189,0.001189,0.001189
91,22976.8,0.77515,0.47457,1.07368,0.79632,0.75421,0.7791,0.56779,0.53659,0.82844,0.51741,1.10855,0.00109,0.00109,0.00109
92,23224.2,0.76613,0.46848,1.06769,0.7952,0.75615,0.77919,0.56915,0.53721,0.82792,0.51677,1.10811,0.000991,0.000991,0.000991
93,23471.6,0.76088,0.46384,1.06248,0.79481,0.75687,0.77962,0.57024,0.53789,0.82746,0.51622,1.10766,0.000892,0.000892,0.000892
94,23718.8,0.75648,0.46066,1.06166,0.79571,0.75719,0.78015,0.57089,0.5386,0.82678,0.51549,1.10718,0.000793,0.000793,0.000793
95,23966.3,0.75165,0.45779,1.05836,0.79575,0.75726,0.78039,0.57146,0.53918,0.82615,0.51483,1.10667,0.000694,0.000694,0.000694
96,24213.1,0.74705,0.4533,1.05395,0.79485,0.75941,0.78091,0.5726,0.53966,0.82565,0.5142,1.10625,0.000595,0.000595,0.000595
97,24460.2,0.7437,0.45004,1.05197,0.7951,0.76108,0.78133,0.57265,0.54037,0.8251,0.51345,1.10573,0.000496,0.000496,0.000496
98,24707.1,0.73928,0.44738,1.05027,0.79639,0.76068,0.78171,0.57305,0.54094,0.82459,0.51269,1.1053,0.000397,0.000397,0.000397
99,24954.4,0.73496,0.44382,1.0465,0.79678,0.7617,0.7821,0.57363,0.54143,0.82408,0.51196,1.10491,0.000298,0.000298,0.000298
100,25201.5,0.73148,0.4411,1.0439,0.79725,0.76251,0.7828,0.57368,0.54197,0.82358,0.51127,1.10447,0.000199,0.000199,0.000199
