epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,19104.2,0.82961,0.53886,1.09693,0.75613,0.7642,0.77658,0.56608,0.53334,0.82984,0.52051,1.11352,0.002575,0.002575,0.002575
77,19349.3,0.82988,0.53627,1.09739,0.7568,0.76537,0.77736,0.56714,0.53417,0.82943,0.51991,1.11307,0.002476,0.002476,0.002476
78,19594.6,0.82694,0.53111,1.09678,0.75891,0.76483,0.77762,0.56808,0.53466,0.82893,0.5195,1.11259,0.002377,0.002377,0.002377
79,19838.9,0.8246,0.53356,1.09566,0.76131,0.76627,0.77805,0.56868,0.5355,0.82852,0.51892,1.11222,0.002278,0.002278,0.002278
80,20084.4,0.82383,0.53117,1.09541,0.76264,0.76618,0.77839,0.5687,0.53581,0.82812,0.51862,1.11188,0.002179,0.002179,0.002179
81,20338.3,0.81585,0.52451,1.09075,0.7649,0.76613,0.77901,0.56832,0.53632,0.82765,0.51823,1.11149,0.00208,0.00208,0.00208
82,20592.3,0.81565,0.52375,1.08855,0.76626,0.76713,0.77942,0.56891,0.53686,0.82726,0.5179,1.11115,0.001981,0.001981,0.001981
83,20847.5,0.81568,0.5241,1.0901,0.7683,0.76706,0.77951,0.56862,0.53708,0.82672,0.51739,1.11071,0.001882,0.001882,0.001882
84,21101.8,0.81242,0.52086,1.08657,0.76927,0.76857,0.78005,0.56962,0.53781,0.82632,0.51712,1.11027,0.001783,0.001783,0.001783
85,21356.7,0.80864,0.51714,1.08531,0.77085,0.76819,0.78039,0.57067,0.5384,0.82587,0.51673,1.10992,0.001684,0.001684,0.001684
86,21611.4,0.80618,0.51511,1.08434,0.77295,0.76909,0.78056,0.5708,0.53877,0.82545,0.51634,1.10954,0.001585,0.001585,0.001585
87,21866.2,0.80596,0.51323,1.0826,0.77362,0.77038,0.78121,0.57116,0.53937,0.82505,0.51614,1.10918,0.001486,0.001486,0.001486
88,22121.1,0.80132,0.51146,1.0808,0.77621,0.76992,0.78189,0.57247,0.53998,0.82475,0.51591,1.10882,0.001387,0.001387,0.001387
89,22376.4,0.7969,0.50868,1.07646,0.7785,0.77013,0.78202,0.57266,0.54065,0.82435,0.51566,1.10845,0.001288,0.001288,0.001288
90,22631.7,0.79749,0.50691,1.07861,0.77895,0.76984,0.78279,0.57309,0.54085,0.82391,0.51543,1.10809,0.001189,0.001189,0.001189
91,22898.2,0.76991,0.47126,1.07204,0.77823,0.77093,0.78322,0.5739,0.54148,0.82353,0.51497,1.10775,0.00109,0.00109,0.00109
